index,Cylinders,Engine Aspiration,Drivetrain,Transmission,Horsepower,Torque,Highway Fuel Economy
0,V8,Twin-Turbo,AWD,automatic,697 hp @ 6000 rpm,663 ft-lbs. @ 2750 rpm,20 mpg
1,I4,Turbocharged,FWD,automatic,201 hp @ 4800 rpm,221 ft-lbs. @ 4100 rpm,37 mpg
2,I4,Turbocharged,AWD,automatic,201 hp @ 5000 rpm,221 ft-lbs. @ 4000 rpm,34 mpg
3,I4,Turbocharged,AWD,automatic,201 hp @ 5000 rpm,221 ft-lbs. @ 4000 rpm,34 mpg
4,I4,Turbocharged,FWD,automatic,201 hp @ 4800 rpm,221 ft-lbs. @ 4100 rpm,37 mpg
5,I4,Turbocharged,AWD,automatic,201 hp @ 4475 rpm,236 ft-lbs. @ 1450 rpm,35 mpg
6,I4,Turbocharged,AWD,automatic,201 hp @ 4475 rpm,236 ft-lbs. @ 1450 rpm,35 mpg
7,I4,Turbocharged,AWD,automatic,261 hp @ 6300 rpm,273 ft-lbs. @ 4200 rpm,32 mpg
8,I4,Turbocharged,AWD,automatic,261 hp @ 6300 rpm,273 ft-lbs. @ 4200 rpm,32 mpg
9,I4,Turbocharged,AWD,automatic,201 hp @ 4475 rpm,236 ft-lbs. @ 1450 rpm,35 mpg
10,I4,Turbocharged,AWD,automatic,261 hp @ 6300 rpm,273 ft-lbs. @ 4200 rpm,32 mpg
11,I4,Turbocharged,AWD,automatic,261 hp @ 6300 rpm,273 ft-lbs. @ 4200 rpm,30 mpg
12,I4,Turbocharged,AWD,automatic,261 hp @ 6300 rpm,273 ft-lbs. @ 4200 rpm,30 mpg
13,I4,Turbocharged,AWD,automatic,261 hp @ 6300 rpm,273 ft-lbs. @ 4200 rpm,30 mpg
14,I4,Turbocharged,AWD,automatic,201 hp @ 4475 rpm,236 ft-lbs. @ 1450 rpm,35 mpg
15,I4,Turbocharged,AWD,automatic,201 hp @ 4475 rpm,236 ft-lbs. @ 1450 rpm,35 mpg
16,I4,Turbocharged,AWD,automatic,261 hp @ 6300 rpm,273 ft-lbs. @ 4200 rpm,32 mpg
17,I4,Turbocharged,AWD,automatic,261 hp @ 6300 rpm,273 ft-lbs. @ 4200 rpm,32 mpg
18,I4,Turbocharged,AWD,automatic,261 hp @ 6300 rpm,273 ft-lbs. @ 4200 rpm,33 mpg
19,I4,Turbocharged,AWD,automatic,261 hp @ 6300 rpm,273 ft-lbs. @ 4200 rpm,32 mpg
20,I4,Turbocharged,AWD,automatic,261 hp @ 6300 rpm,273 ft-lbs. @ 4200 rpm,32 mpg
21,I4,Turbocharged,AWD,automatic,261 hp @ 6300 rpm,273 ft-lbs. @ 4200 rpm,33 mpg
22,I4,Turbocharged,AWD,automatic,201 hp @ 4475 rpm,236 ft-lbs. @ 1450 rpm,35 mpg
23,I4,Turbocharged,AWD,automatic,261 hp @ 6300 rpm,273 ft-lbs. @ 4200 rpm,32 mpg
24,I4,Turbocharged,AWD,automatic,261 hp @ 6300 rpm,273 ft-lbs. @ 4200 rpm,32 mpg
25,I4,Turbocharged,AWD,automatic,261 hp @ 6300 rpm,273 ft-lbs. @ 4200 rpm,33 mpg
26,I4,Turbocharged,AWD,automatic,261 hp @ 0 rpm,273 ft-lbs. @ 0 rpm,33 mpg
27,V6,Turbocharged,AWD,automatic,335 hp @ 0 rpm,369 ft-lbs. @ 0 rpm,30 mpg
28,I4,Turbocharged,AWD,automatic,261 hp @ 0 rpm,273 ft-lbs. @ 0 rpm,33 mpg
29,V6,Turbocharged,AWD,automatic,335 hp @ 0 rpm,369 ft-lbs. @ 0 rpm,30 mpg
30,V6,Turbocharged,AWD,automatic,335 hp @ 0 rpm,369 ft-lbs. @ 0 rpm,30 mpg
31,V6,Turbocharged,AWD,automatic,335 hp @ 6100 rpm,369 ft-lbs. @ 1400 rpm,30 mpg
32,V6,Turbocharged,AWD,automatic,335 hp @ 6100 rpm,369 ft-lbs. @ 1400 rpm,30 mpg
33,V6,Turbocharged,AWD,automatic,335 hp @ 6100 rpm,369 ft-lbs. @ 1400 rpm,30 mpg
34,V6,Turbocharged,AWD,automatic,335 hp @ 6100 rpm,369 ft-lbs. @ 1400 rpm,30 mpg
35,V6,Turbocharged,AWD,automatic,335 hp @ 6100 rpm,369 ft-lbs. @ 1400 rpm,30 mpg
36,V6,Turbocharged,AWD,automatic,335 hp @ 6000 rpm,369 ft-lbs. @ 4500 rpm,28 mpg
37,I4,Turbocharged,AWD,automatic,184 hp @ 4800 rpm,221 ft-lbs. @ 3500 rpm,29 mpg
38,I4,Turbocharged,AWD,automatic,184 hp @ 4800 rpm,221 ft-lbs. @ 3500 rpm,29 mpg
39,I4,Turbocharged,AWD,automatic,228 hp @ 6000 rpm,251 ft-lbs. @ 4500 rpm,28 mpg
40,I4,Turbocharged,AWD,automatic,228 hp @ 6000 rpm,251 ft-lbs. @ 4500 rpm,28 mpg
41,,Electric Motor,AWD,automatic,295 hp @ 0 rpm,339 ft-lbs. @ 0 rpm,89 mpg
42,,Electric Motor,AWD,automatic,335 hp @ 0 rpm,,92 mpg
43,,Electric Motor,AWD,automatic,295 hp @ 0 rpm,339 ft-lbs. @ 0 rpm,89 mpg
44,,Electric Motor,AWD,automatic,335 hp @ 0 rpm,,92 mpg
45,,Electric Motor,AWD,automatic,295 hp @ 0 rpm,339 ft-lbs. @ 0 rpm,89 mpg
46,,Electric Motor,AWD,automatic,335 hp @ 0 rpm,,92 mpg
47,,Electric Motor,RWD,automatic,201 hp @ 0 rpm,229 ft-lbs. @ 0 rpm,94 mpg
48,,Electric Motor,AWD,automatic,295 hp @ 0 rpm,339 ft-lbs. @ 0 rpm,87 mpg
49,,Electric Motor,AWD,automatic,335 hp @ 0 rpm,,92 mpg
50,,Electric Motor,RWD,automatic,201 hp @ 0 rpm,229 ft-lbs. @ 0 rpm,94 mpg
51,,Electric Motor,AWD,automatic,295 hp @ 0 rpm,339 ft-lbs. @ 0 rpm,87 mpg
52,,Electric Motor,AWD,automatic,335 hp @ 0 rpm,,92 mpg
53,,Electric Motor,AWD,automatic,295 hp @ 0 rpm,339 ft-lbs. @ 0 rpm,87 mpg
54,,Electric Motor,AWD,automatic,335 hp @ 0 rpm,,92 mpg
55,I4,Turbocharged,AWD,automatic,201 hp @ 0 rpm,236 ft-lbs. @ 0 rpm,29 mpg
56,I4,Turbocharged,AWD,automatic,201 hp @ 0 rpm,236 ft-lbs. @ 0 rpm,29 mpg
57,I4,Turbocharged,AWD,automatic,261 hp @ 0 rpm,273 ft-lbs. @ 0 rpm,28 mpg
58,I4,Turbocharged,AWD,automatic,362 hp @ 0 rpm,369 ft-lbs. @ 0 rpm,27 mpg
59,I4,Turbocharged,AWD,automatic,261 hp @ 0 rpm,273 ft-lbs. @ 0 rpm,28 mpg
60,I4,Turbocharged,AWD,automatic,362 hp @ 0 rpm,369 ft-lbs. @ 0 rpm,27 mpg
61,I4,Turbocharged,AWD,automatic,201 hp @ 0 rpm,236 ft-lbs. @ 0 rpm,29 mpg
62,I4,Turbocharged,AWD,automatic,261 hp @ 0 rpm,273 ft-lbs. @ 0 rpm,28 mpg
63,I4,Turbocharged,AWD,automatic,362 hp @ 0 rpm,369 ft-lbs. @ 0 rpm,27 mpg
64,I4,Turbocharged,AWD,automatic,261 hp @ 0 rpm,273 ft-lbs. @ 0 rpm,29 mpg
65,I4,Turbocharged,AWD,automatic,261 hp @ 0 rpm,273 ft-lbs. @ 0 rpm,29 mpg
66,I4,Turbocharged,AWD,automatic,261 hp @ 0 rpm,273 ft-lbs. @ 0 rpm,29 mpg
67,I4,Turbocharged,AWD,automatic,261 hp @ 0 rpm,273 ft-lbs. @ 0 rpm,25 mpg
68,V6,Turbocharged,AWD,automatic,335 hp @ 5000 rpm,369 ft-lbs. @ 1370 rpm,24 mpg
69,I4,Turbocharged,AWD,automatic,261 hp @ 0 rpm,273 ft-lbs. @ 0 rpm,25 mpg
70,V6,Turbocharged,AWD,automatic,335 hp @ 5000 rpm,369 ft-lbs. @ 1370 rpm,24 mpg
71,V6,Turbocharged,AWD,automatic,335 hp @ 5000 rpm,369 ft-lbs. @ 1370 rpm,24 mpg
72,V6,Turbocharged,AWD,automatic,335 hp @ 5000 rpm,369 ft-lbs. @ 1370 rpm,23 mpg
73,V6,Turbocharged,AWD,automatic,335 hp @ 5000 rpm,369 ft-lbs. @ 1370 rpm,23 mpg
74,V6,Turbocharged,AWD,automatic,335 hp @ 5000 rpm,369 ft-lbs. @ 1370 rpm,23 mpg
75,,Electric Motor,AWD,automatic,402 hp @ 0 rpm,,90 mpg
76,,Electric Motor,AWD,automatic,402 hp @ 0 rpm,,90 mpg
77,,Electric Motor,AWD,automatic,402 hp @ 0 rpm,,90 mpg
78,,Electric Motor,AWD,automatic,402 hp @ 0 rpm,,83 mpg
79,,Electric Motor,AWD,automatic,402 hp @ 0 rpm,,83 mpg
80,,Electric Motor,AWD,automatic,402 hp @ 0 rpm,,83 mpg
81,I5,Turbocharged,AWD,automatic,401 hp @ 6500 rpm,369 ft-lbs. @ 3500 rpm,29 mpg
82,V6,Twin-Turbo,AWD,automatic,444 hp @ 6700 rpm,442 ft-lbs. @ 4700 rpm,25 mpg
83,V6,Twin-Turbo,AWD,automatic,444 hp @ 6700 rpm,442 ft-lbs. @ 4700 rpm,25 mpg
84,V8,Twin-Turbo,AWD,automatic,621 hp @ 6000 rpm,627 ft-lbs. @ 2050 rpm,22 mpg
85,V8,Twin-Turbo,AWD,automatic,621 hp @ 0 rpm,627 ft-lbs. @ 0 rpm,22 mpg
86,V8,Twin-Turbo,AWD,automatic,591 hp @ 0 rpm,590 ft-lbs. @ 0 rpm,19 mpg
87,,Electric Motor,AWD,automatic,637 hp @ 0 rpm,612 ft-lbs. @ 0 rpm,85 mpg
88,I4,Turbocharged,AWD,automatic,306 hp @ 5450 rpm,295 ft-lbs. @ 3000 rpm,32 mpg
89,I4,Turbocharged,AWD,automatic,306 hp @ 5450 rpm,295 ft-lbs. @ 3000 rpm,32 mpg
90,I4,Turbocharged,AWD,automatic,306 hp @ 5450 rpm,295 ft-lbs. @ 3000 rpm,32 mpg
91,V6,Turbocharged,AWD,automatic,349 hp @ 6300 rpm,369 ft-lbs. @ 3200 rpm,29 mpg
92,V6,Turbocharged,AWD,automatic,349 hp @ 6300 rpm,369 ft-lbs. @ 3200 rpm,29 mpg
93,V6,Turbocharged,AWD,automatic,349 hp @ 6300 rpm,369 ft-lbs. @ 3200 rpm,29 mpg
94,V6,Turbocharged,AWD,automatic,349 hp @ 6300 rpm,369 ft-lbs. @ 3200 rpm,27 mpg
95,V6,Turbocharged,AWD,automatic,349 hp @ 6300 rpm,369 ft-lbs. @ 3200 rpm,29 mpg
96,V6,Turbocharged,AWD,automatic,349 hp @ 6300 rpm,369 ft-lbs. @ 3200 rpm,29 mpg
97,V6,Turbocharged,AWD,automatic,349 hp @ 6300 rpm,369 ft-lbs. @ 3200 rpm,27 mpg
98,V6,Turbocharged,AWD,automatic,349 hp @ 6300 rpm,369 ft-lbs. @ 3200 rpm,29 mpg
99,V6,Turbocharged,AWD,automatic,349 hp @ 6300 rpm,369 ft-lbs. @ 3200 rpm,29 mpg
100,V6,Turbocharged,AWD,automatic,349 hp @ 6300 rpm,369 ft-lbs. @ 3200 rpm,27 mpg
101,V6,Turbocharged,AWD,automatic,349 hp @ 6300 rpm,369 ft-lbs. @ 3200 rpm,29 mpg
102,V6,Turbocharged,AWD,automatic,349 hp @ 6300 rpm,369 ft-lbs. @ 3200 rpm,29 mpg
103,V6,Twincharged,AWD,automatic,444 hp @ 0 rpm,442 ft-lbs. @ 0 rpm,26 mpg
104,V6,Twincharged,AWD,automatic,444 hp @ 0 rpm,442 ft-lbs. @ 0 rpm,26 mpg
105,V6,Twincharged,AWD,automatic,444 hp @ 0 rpm,442 ft-lbs. @ 0 rpm,26 mpg
106,V6,Twincharged,AWD,automatic,444 hp @ 5900 rpm,442 ft-lbs. @ 2700 rpm,26 mpg
107,V6,Twincharged,AWD,automatic,444 hp @ 5900 rpm,442 ft-lbs. @ 2700 rpm,26 mpg
108,V6,Twincharged,AWD,automatic,444 hp @ 5900 rpm,442 ft-lbs. @ 2700 rpm,26 mpg
109,V8,Twin-Turbo,AWD,automatic,563 hp @ 0 rpm,590 ft-lbs. @ 0 rpm,24 mpg
110,V6,Turbocharged,AWD,automatic,349 hp @ 0 rpm,369 ft-lbs. @ 0 rpm,24 mpg
111,V6,Turbocharged,AWD,automatic,349 hp @ 0 rpm,369 ft-lbs. @ 0 rpm,24 mpg
112,V6,Turbocharged,AWD,automatic,349 hp @ 0 rpm,369 ft-lbs. @ 0 rpm,24 mpg
113,V6,Turbocharged,AWD,automatic,349 hp @ 0 rpm,369 ft-lbs. @ 0 rpm,24 mpg
114,V6,Turbocharged,AWD,automatic,349 hp @ 0 rpm,369 ft-lbs. @ 0 rpm,24 mpg
115,V6,Turbocharged,AWD,automatic,349 hp @ 0 rpm,369 ft-lbs. @ 0 rpm,24 mpg
116,V8,Twin-Turbo,AWD,automatic,500 hp @ 0 rpm,568 ft-lbs. @ 0 rpm,21 mpg
117,V8,Twin-Turbo,AWD,automatic,500 hp @ 0 rpm,568 ft-lbs. @ 0 rpm,21 mpg
118,V8,Twin-Turbo,AWD,automatic,500 hp @ 0 rpm,568 ft-lbs. @ 0 rpm,20 mpg
119,V8,Twin-Turbo,AWD,automatic,500 hp @ 0 rpm,568 ft-lbs. @ 0 rpm,20 mpg
120,,Electric Motor,AWD,automatic,496 hp @ 0 rpm,718 ft-lbs. @ 0 rpm,75 mpg
121,,Electric Motor,AWD,automatic,496 hp @ 0 rpm,718 ft-lbs. @ 0 rpm,75 mpg
122,,Electric Motor,AWD,automatic,496 hp @ 0 rpm,718 ft-lbs. @ 0 rpm,75 mpg
123,,Electric Motor,AWD,automatic,496 hp @ 0 rpm,718 ft-lbs. @ 0 rpm,75 mpg
124,,Electric Motor,AWD,automatic,522 hp @ 0 rpm,472 ft-lbs. @ 0 rpm,85 mpg
125,,Electric Motor,AWD,automatic,522 hp @ 0 rpm,472 ft-lbs. @ 0 rpm,85 mpg
126,I4,Turbocharged,RWD,automatic,255 hp @ 5000 rpm,295 ft-lbs. @ 1550 rpm,35 mpg
127,I4,Turbocharged,AWD,automatic,255 hp @ 5000 rpm,295 ft-lbs. @ 1550 rpm,33 mpg
128,I6,Turbocharged,RWD,automatic,382 hp @ 5800 rpm,369 ft-lbs. @ 1800 rpm,32 mpg
129,I6,Turbocharged,AWD,automatic,382 hp @ 5800 rpm,369 ft-lbs. @ 1800 rpm,32 mpg
130,I4,Turbocharged,FWD,automatic,228 hp @ 5000 rpm,258 ft-lbs. @ 1450 rpm,34 mpg
131,I4,Turbocharged,AWD,automatic,228 hp @ 5000 rpm,258 ft-lbs. @ 1450 rpm,33 mpg
132,I4,Turbocharged,AWD,automatic,302 hp @ 5000 rpm,332 ft-lbs. @ 1750 rpm,33 mpg
133,I4,Turbocharged,RWD,automatic,288 hp @ 0 rpm,310 ft-lbs. @ 0 rpm,32 mpg
134,I4,Turbocharged,AWD,automatic,288 hp @ 0 rpm,310 ft-lbs. @ 0 rpm,32 mpg
135,I4,Turbocharged,RWD,automatic,255 hp @ 5000 rpm,295 ft-lbs. @ 1550 rpm,34 mpg
136,I4,Turbocharged,AWD,automatic,255 hp @ 5000 rpm,295 ft-lbs. @ 1550 rpm,33 mpg
137,I6,Turbocharged,RWD,automatic,382 hp @ 5800 rpm,369 ft-lbs. @ 1800 rpm,31 mpg
138,I6,Turbocharged,AWD,automatic,382 hp @ 5800 rpm,369 ft-lbs. @ 1800 rpm,31 mpg
139,I4,Turbocharged,RWD,automatic,255 hp @ 5000 rpm,295 ft-lbs. @ 1550 rpm,34 mpg
140,I4,Turbocharged,RWD,automatic,255 hp @ 5000 rpm,295 ft-lbs. @ 1550 rpm,34 mpg
141,I4,Turbocharged,AWD,automatic,255 hp @ 5000 rpm,295 ft-lbs. @ 1550 rpm,33 mpg
142,I4,Turbocharged,AWD,automatic,255 hp @ 5000 rpm,295 ft-lbs. @ 1550 rpm,33 mpg
143,I6,Turbocharged,RWD,automatic,382 hp @ 5800 rpm,369 ft-lbs. @ 1800 rpm,32 mpg
144,I6,Turbocharged,RWD,automatic,382 hp @ 5800 rpm,369 ft-lbs. @ 1800 rpm,31 mpg
145,I6,Turbocharged,AWD,automatic,382 hp @ 5800 rpm,369 ft-lbs. @ 1800 rpm,31 mpg
146,I6,Turbocharged,AWD,automatic,382 hp @ 5800 rpm,369 ft-lbs. @ 1800 rpm,30 mpg
147,I4,Turbocharged,RWD,automatic,255 hp @ 5000 rpm,295 ft-lbs. @ 1550 rpm,34 mpg
148,I4,Turbocharged,AWD,automatic,255 hp @ 5000 rpm,295 ft-lbs. @ 1550 rpm,33 mpg
149,I6,Turbocharged,RWD,automatic,382 hp @ 5800 rpm,369 ft-lbs. @ 1800 rpm,32 mpg
150,I6,Turbocharged,AWD,automatic,382 hp @ 5800 rpm,369 ft-lbs. @ 1800 rpm,30 mpg
151,I4,Turbocharged,RWD,automatic,255 hp @ 4700 rpm,295 ft-lbs. @ 1600 rpm,35 mpg
152,I4,Turbocharged,AWD,automatic,255 hp @ 4700 rpm,295 ft-lbs. @ 1600 rpm,35 mpg
153,I6,Turbocharged,AWD,automatic,375 hp @ 4700 rpm,,33 mpg
154,I6,Turbocharged,RWD,automatic,375 hp @ 5200 rpm,398 ft-lbs. @ 1850 rpm,31 mpg
155,I6,Turbocharged,AWD,automatic,375 hp @ 5200 rpm,398 ft-lbs. @ 1850 rpm,31 mpg
156,I6,Turbocharged,AWD,automatic,483 hp @ 0 rpm,479 ft-lbs. @ 0 rpm,22 mpg
157,V8,Twin-Turbo,AWD,automatic,536 hp @ 5200 rpm,553 ft-lbs. @ 1800 rpm,25 mpg
158,I6,Turbocharged,RWD,automatic,335 hp @ 5000 rpm,369 ft-lbs. @ 1600 rpm,29 mpg
159,I6,Turbocharged,RWD,automatic,335 hp @ 5000 rpm,369 ft-lbs. @ 1600 rpm,29 mpg
160,I6,Turbocharged,AWD,automatic,335 hp @ 5000 rpm,369 ft-lbs. @ 1600 rpm,29 mpg
161,I6,Turbocharged,AWD,automatic,335 hp @ 5000 rpm,369 ft-lbs. @ 1600 rpm,29 mpg
162,V8,Twin-Turbo,AWD,automatic,523 hp @ 5500 rpm,553 ft-lbs. @ 1800 rpm,24 mpg
163,V8,Twin-Turbo,AWD,automatic,523 hp @ 5500 rpm,553 ft-lbs. @ 1800 rpm,24 mpg
164,I6,Turbocharged,RWD,automatic,335 hp @ 5000 rpm,369 ft-lbs. @ 1600 rpm,29 mpg
165,I6,Turbocharged,AWD,automatic,335 hp @ 5000 rpm,369 ft-lbs. @ 1600 rpm,29 mpg
166,V8,Twin-Turbo,AWD,automatic,523 hp @ 5500 rpm,553 ft-lbs. @ 1800 rpm,24 mpg
167,V8,Twin-Turbo,AWD,automatic,612 hp @ 5500 rpm,590 ft-lbs. @ 2000 rpm,24 mpg
168,V8,Twin-Turbo,AWD,automatic,630 hp @ 5600 rpm,590 ft-lbs. @ 1800 rpm,20 mpg
169,I6,Twin-Turbo,RWD,manual,453 hp @ 6250 rpm,406 ft-lbs. @ 2650 rpm,24 mpg
170,I6,Twin-Turbo,RWD,manual,473 hp @ 6250 rpm,406 ft-lbs. @ 2650 rpm,23 mpg
171,I6,Twin-Turbo,RWD,automatic,503 hp @ 6250 rpm,479 ft-lbs. @ 2750 rpm,23 mpg
172,I6,Twin-Turbo,AWD,automatic,503 hp @ 6250 rpm,479 ft-lbs. @ 2750 rpm,22 mpg
173,I6,Twin-Turbo,AWD,automatic,543 hp @ 6250 rpm,479 ft-lbs. @ 2750 rpm,22 mpg
174,I6,Twin-Turbo,RWD,manual,473 hp @ 6250 rpm,406 ft-lbs. @ 2650 rpm,23 mpg
175,I6,Twin-Turbo,RWD,automatic,503 hp @ 6250 rpm,479 ft-lbs. @ 2750 rpm,23 mpg
176,I6,Twin-Turbo,AWD,automatic,503 hp @ 6250 rpm,479 ft-lbs. @ 2750 rpm,22 mpg
177,I6,Twin-Turbo,AWD,automatic,503 hp @ 6250 rpm,479 ft-lbs. @ 2750 rpm,23 mpg
178,V8,Twin-Turbo,AWD,automatic,617 hp @ 6000 rpm,553 ft-lbs. @ 1800 rpm,22 mpg
179,V8,Twin-Turbo,AWD,automatic,617 hp @ 6000 rpm,553 ft-lbs. @ 1800 rpm,22 mpg
180,V8,Twin-Turbo,AWD,automatic,617 hp @ 6000 rpm,553 ft-lbs. @ 1800 rpm,22 mpg
181,I4,Turbocharged,AWD,automatic,312 hp @ 5750 rpm,295 ft-lbs. @ 2000 rpm,31 mpg
182,I4,Turbocharged,AWD,automatic,241 hp @ 4500 rpm,295 ft-lbs. @ 1500 rpm,34 mpg
183,I4,Turbocharged,AWD,automatic,312 hp @ 5750 rpm,295 ft-lbs. @ 2000 rpm,32 mpg
184,I4,Turbocharged,AWD,automatic,241 hp @ 4500 rpm,295 ft-lbs. @ 1500 rpm,33 mpg
190,I4,Turbocharged,AWD,automatic,248 hp @ 5200 rpm,258 ft-lbs. @ 1450 rpm,28 mpg
191,I6,Twin-Turbo,AWD,automatic,473 hp @ 6250 rpm,457 ft-lbs. @ 2750 rpm,20 mpg
192,V8,Twin-Turbo,AWD,automatic,523 hp @ 5500 rpm,553 ft-lbs. @ 1800 rpm,22 mpg
193,I6,Turbocharged,RWD,automatic,375 hp @ 5200 rpm,398 ft-lbs. @ 1850 rpm,27 mpg
194,I6,Turbocharged,AWD,automatic,375 hp @ 5200 rpm,398 ft-lbs. @ 1850 rpm,27 mpg
195,I6,Turbocharged,AWD,automatic,483 hp @ 0 rpm,516 ft-lbs. @ 0 rpm,22 mpg
196,V8,Twin-Turbo,AWD,automatic,617 hp @ 6000 rpm,553 ft-lbs. @ 1800 rpm,18 mpg
197,V8,Twin-Turbo,AWD,automatic,523 hp @ 5500 rpm,553 ft-lbs. @ 1800 rpm,22 mpg
198,I6,Turbocharged,AWD,automatic,375 hp @ 5200 rpm,398 ft-lbs. @ 1850 rpm,26 mpg
199,V8,Twin-Turbo,AWD,automatic,617 hp @ 6000 rpm,553 ft-lbs. @ 1800 rpm,18 mpg
800,V8,Twin-Turbo,AWD,automatic,523 hp @ 5500 rpm,553 ft-lbs. @ 1800 rpm,21 mpg
801,I6,Turbocharged,AWD,automatic,375 hp @ 5500 rpm,398 ft-lbs. @ 0 rpm,25 mpg
802,V8,Twin-Turbo,AWD,automatic,644 hp @ 5400 rpm,590 ft-lbs. @ 1600 rpm,17 mpg
803,V8,Twin-Turbo,AWD,automatic,738 hp @ 0 rpm,738 ft-lbs. @ 0 rpm,17 mpg
804,I6,Turbocharged,RWD,automatic,382 hp @ 5000 rpm,369 ft-lbs. @ 1600 rpm,31 mpg
805,I4,Turbocharged,RWD,automatic,255 hp @ 5000 rpm,295 ft-lbs. @ 1500 rpm,33 mpg
806,,Electric Motor,AWD,automatic,536 hp @ 0 rpm,586 ft-lbs. @ 0 rpm,98 mpg
807,,Electric Motor,RWD,automatic,282 hp @ 0 rpm,295 ft-lbs. @ 0 rpm,119 mpg
808,,Electric Motor,RWD,automatic,335 hp @ 0 rpm,317 ft-lbs. @ 0 rpm,108 mpg
809,,Electric Motor,AWD,automatic,396 hp @ 0 rpm,443 ft-lbs. @ 0 rpm,111 mpg
810,,Electric Motor,AWD,automatic,590 hp @ 8000 rpm,586 ft-lbs. @ 0 rpm,93 mpg
811,,Electric Motor,RWD,automatic,335 hp @ 8000 rpm,295 ft-lbs. @ 0 rpm,105 mpg
812,,Electric Motor,AWD,automatic,650 hp @ 0 rpm,811 ft-lbs. @ 0 rpm,85 mpg
813,,Electric Motor,RWD,automatic,449 hp @ 0 rpm,479 ft-lbs. @ 0 rpm,95 mpg
814,,Electric Motor,AWD,automatic,536 hp @ 0 rpm,549 ft-lbs. @ 0 rpm,87 mpg
815,,Electric Motor,AWD,automatic,610 hp @ 0 rpm,749 ft-lbs. @ 0 rpm,82 mpg
816,,Electric Motor,AWD,automatic,516 hp @ 0 rpm,564 ft-lbs. @ 0 rpm,82 mpg
817,V6,Turbocharged,AWD,automatic,456 hp @ 0 rpm,516 ft-lbs. @ 0 rpm,
818,V8,Twin-Turbo,AWD,automatic,542 hp @ 5750 rpm,568 ft-lbs. @ 2000 rpm,21 mpg
819,V6,Turbocharged,AWD,automatic,456 hp @ 0 rpm,516 ft-lbs. @ 0 rpm,
820,V8,Twin-Turbo,AWD,automatic,542 hp @ 5750 rpm,568 ft-lbs. @ 2000 rpm,21 mpg
821,V6,Turbocharged,AWD,automatic,456 hp @ 0 rpm,516 ft-lbs. @ 0 rpm,
822,V6,Turbocharged,AWD,automatic,456 hp @ 0 rpm,516 ft-lbs. @ 0 rpm,
823,V8,Twin-Turbo,AWD,automatic,542 hp @ 5750 rpm,568 ft-lbs. @ 2000 rpm,21 mpg
824,V8,Twin-Turbo,AWD,automatic,542 hp @ 5750 rpm,568 ft-lbs. @ 2000 rpm,21 mpg
832,W12,Twin-Turbo,AWD,automatic,650 hp @ 5000 rpm,664 ft-lbs. @ 1500 rpm,20 mpg
833,V8,Twin-Turbo,AWD,automatic,542 hp @ 6000 rpm,568 ft-lbs. @ 2000 rpm,22 mpg
834,W12,Twin-Turbo,AWD,automatic,650 hp @ 5000 rpm,664 ft-lbs. @ 1500 rpm,20 mpg
835,W12,Twin-Turbo,AWD,automatic,650 hp @ 5000 rpm,664 ft-lbs. @ 1500 rpm,20 mpg
836,V8,Twin-Turbo,AWD,automatic,542 hp @ 6000 rpm,568 ft-lbs. @ 2000 rpm,22 mpg
837,V8,Twin-Turbo,AWD,automatic,542 hp @ 6000 rpm,568 ft-lbs. @ 2000 rpm,21 mpg
838,V8,Twin-Turbo,AWD,automatic,542 hp @ 6000 rpm,568 ft-lbs. @ 2000 rpm,21 mpg
839,V8,Twin-Turbo,AWD,automatic,542 hp @ 6000 rpm,568 ft-lbs. @ 2000 rpm,21 mpg
840,W12,Twin-Turbo,AWD,automatic,650 hp @ 5000 rpm,664 ft-lbs. @ 1500 rpm,19 mpg
841,V8,Twin-Turbo,AWD,automatic,542 hp @ 6000 rpm,568 ft-lbs. @ 2000 rpm,21 mpg
842,W12,Twin-Turbo,AWD,automatic,650 hp @ 5000 rpm,664 ft-lbs. @ 1500 rpm,19 mpg
843,W12,Twin-Turbo,AWD,automatic,650 hp @ 5000 rpm,664 ft-lbs. @ 1500 rpm,19 mpg
844,V8,Twin-Turbo,AWD,automatic,542 hp @ 6000 rpm,568 ft-lbs. @ 2000 rpm,21 mpg
845,V6,Twin-Turbo,AWD,automatic,536 hp @ 0 rpm,553 ft-lbs. @ 0 rpm,22 mpg
846,V8,Twin-Turbo,AWD,automatic,542 hp @ 6000 rpm,568 ft-lbs. @ 2000 rpm,20 mpg
847,V6,Twin-Turbo,AWD,automatic,536 hp @ 0 rpm,553 ft-lbs. @ 0 rpm,22 mpg
848,V8,Twin-Turbo,AWD,automatic,542 hp @ 6000 rpm,568 ft-lbs. @ 2000 rpm,20 mpg
849,V6,Twin-Turbo,AWD,automatic,536 hp @ 0 rpm,553 ft-lbs. @ 0 rpm,22 mpg
850,V6,Twin-Turbo,AWD,automatic,536 hp @ 0 rpm,553 ft-lbs. @ 0 rpm,22 mpg
851,V8,Twin-Turbo,AWD,automatic,542 hp @ 6000 rpm,568 ft-lbs. @ 2000 rpm,20 mpg
852,W12,Twin-Turbo,AWD,automatic,626 hp @ 6000 rpm,664 ft-lbs. @ 1350 rpm,19 mpg
853,V6,Twin-Turbo,AWD,automatic,536 hp @ 0 rpm,553 ft-lbs. @ 0 rpm,22 mpg
