index,Make,Model,Year,Trim,MSRP,Invoice Price,Body Size,Body Style
2427,Mercedes-Benz,Sprinter,2024,"3500 170"" WB Cargo w/High Roof","$61,800",,Large,Cargo Van
2428,Mercedes-Benz,Sprinter,2024,"3500 170"" WB Cargo w/High Roof, High Output Engine","$62,200",,Large,Cargo Van
2429,Mercedes-Benz,Sprinter,2024,"3500XD 144"" WB Cargo","$65,200",,Midsize,Cargo Van
2430,Mercedes-Benz,Sprinter,2024,"3500XD 144"" WB Cargo","$58,500",,Midsize,Cargo Van
2431,Mercedes-Benz,Sprinter,2024,"3500XD 170"" WB Cargo w/High Roof","$74,200",,Large,Cargo Van
2432,Mercedes-Benz,Sprinter,2024,"3500XD 170"" WB Cargo w/High Roof","$67,500",,Large,Cargo Van
2433,Mercedes-Benz,Sprinter,2024,"3500XD 170"" WB Cargo w/High Roof","$71,700",,Large,Cargo Van
2434,Mercedes-Benz,Sprinter,2024,"3500XD 170"" WB Cargo w/High Roof","$65,100",,Large,Cargo Van
2435,Mercedes-Benz,Sprinter,2024,"4500 144"" WB Cargo","$61,000",,Midsize,Cargo Van
2436,Mercedes-Benz,Sprinter,2024,"4500 170"" WB Cargo w/High Roof","$70,000",,Large,Cargo Van
2437,Mercedes-Benz,Sprinter,2024,"4500 170"" WB Cargo w/High Roof","$67,600",,Large,Cargo Van
2438,Mercedes-Benz,eSprinter,2024,"2500 170"" WB Cargo w/High Roof","$71,886",,Large,Cargo Van
2439,Mercedes-Benz,eSprinter,2024,"2500 170"" WB Cargo w/High Roof, High Output Motor","$75,316",,Large,Cargo Van
2440,Nissan,ARIYA,2024,Empower+,"$47,690",,Midsize,SUV
2441,Nissan,ARIYA,2024,Engage,"$39,590",,Midsize,SUV
2442,Nissan,ARIYA,2024,Engage e-4ORCE,"$43,590",,Midsize,SUV
2443,Nissan,ARIYA,2024,Engage+ e-4ORCE,"$45,190",,Midsize,SUV
2444,Nissan,ARIYA,2024,Evolve+,"$44,190",,Midsize,SUV
2445,Nissan,ARIYA,2024,Evolve+ e-4ORCE,"$48,190",,Midsize,SUV
2446,Nissan,ARIYA,2024,"Platinum+ e-4ORCE w/19"" Wheels","$54,190",,Midsize,SUV
2447,Nissan,ARIYA,2024,"Platinum+ e-4ORCE w/20"" Wheels","$54,190",,Midsize,SUV
2448,Nissan,ARIYA,2024,Venture+,"$41,190",,Midsize,SUV
2449,Nissan,Altima,2024,2.5 S,"$26,000",,Midsize,Sedan
2450,Nissan,Altima,2024,2.5 SL,"$32,700",,Midsize,Sedan
2451,Nissan,Altima,2024,2.5 SL,"$34,200",,Midsize,Sedan
2452,Nissan,Altima,2024,2.5 SR,"$28,200",,Midsize,Sedan
2453,Nissan,Altima,2024,2.5 SR,"$29,700",,Midsize,Sedan
2454,Nissan,Altima,2024,2.5 SV,"$28,300",,Midsize,Sedan
2455,Nissan,Altima,2024,2.5 SV,"$26,800",,Midsize,Sedan
2456,Nissan,Altima,2024,VC-T SR,"$35,700",,Midsize,Sedan
2457,Nissan,Armada,2024,Platinum,"$67,790",,Large,SUV
2458,Nissan,Armada,2024,Platinum,"$70,790",,Large,SUV
2459,Nissan,Armada,2024,SL,"$62,540",,Large,SUV
2460,Nissan,Armada,2024,SL,"$59,540",,Large,SUV
2461,Nissan,Armada,2024,SV,"$55,720",,Large,SUV
2462,Nissan,Armada,2024,SV,"$58,720",,Large,SUV
2463,Nissan,Frontier,2024,PRO-4X,"$39,560",,Compact,Pickup Truck
2464,Nissan,Frontier,2024,PRO-X,"$36,560",,Compact,Pickup Truck
2465,Nissan,Frontier,2024,S,"$30,030",,Compact,Pickup Truck
2466,Nissan,Frontier,2024,S,"$33,230",,Compact,Pickup Truck
2467,Nissan,Frontier,2024,S,"$31,330",,Compact,Pickup Truck
2468,Nissan,Frontier,2024,S,"$34,330",,Compact,Pickup Truck
2469,Nissan,Frontier,2024,SL,"$42,900",,Compact,Pickup Truck
2470,Nissan,Frontier,2024,SL,"$39,900",,Compact,Pickup Truck
2471,Nissan,Frontier,2024,SV,"$35,930",,Compact,Pickup Truck
2472,Nissan,Frontier,2024,SV,"$32,730",,Compact,Pickup Truck
2473,Nissan,Frontier,2024,SV,"$36,960",,Compact,Pickup Truck
2474,Nissan,Frontier,2024,SV,"$39,960",,Compact,Pickup Truck
2475,Nissan,Frontier,2024,SV,"$34,130",,Compact,Pickup Truck
2476,Nissan,Frontier,2024,SV,"$37,130",,Compact,Pickup Truck
2477,Nissan,GT-R,2024,NISMO,"$221,090",,Midsize,Coupe
2478,Nissan,GT-R,2024,Premium,"$121,090",,Midsize,Coupe
2479,Nissan,GT-R,2024,T-spec,"$141,090",,Midsize,Coupe
2480,Nissan,Kicks,2024,S,"$21,050",,Compact,Hatchback
2481,Nissan,Kicks,2024,SR,"$23,610",,Compact,Hatchback
2482,Nissan,Kicks,2024,SV,"$22,910",,Compact,Hatchback
2483,Nissan,LEAF,2024,S,"$28,140",,Compact,Hatchback
2484,Nissan,LEAF,2024,SV PLUS,"$36,190",,Compact,Hatchback
2485,Nissan,Murano,2024,Platinum,"$46,200",,Midsize,SUV
2486,Nissan,Murano,2024,Platinum,"$47,900",,Midsize,SUV
2487,Nissan,Murano,2024,SL,"$43,850",,Midsize,SUV
2488,Nissan,Murano,2024,SL,"$42,150",,Midsize,SUV
2489,Nissan,Murano,2024,SV,"$38,190",,Midsize,SUV
2490,Nissan,Murano,2024,SV,"$39,890",,Midsize,SUV
2491,Nissan,Pathfinder,2024,Platinum,"$50,950",,Large,SUV
2492,Nissan,Pathfinder,2024,Platinum,"$49,050",,Large,SUV
2493,Nissan,Pathfinder,2024,Rock Creek,"$43,900",,Large,SUV
2494,Nissan,Pathfinder,2024,S,"$36,080",,Large,SUV
2495,Nissan,Pathfinder,2024,S,"$37,980",,Large,SUV
2496,Nissan,Pathfinder,2024,SL,"$44,400",,Large,SUV
2497,Nissan,Pathfinder,2024,SL,"$42,500",,Large,SUV
2498,Nissan,Pathfinder,2024,SV,"$38,900",,Large,SUV
2499,Nissan,Pathfinder,2024,SV,"$40,800",,Large,SUV
2500,Nissan,Rogue,2024,Platinum,"$38,700",,Midsize,SUV
2501,Nissan,Rogue,2024,Platinum,"$40,200",,Midsize,SUV
2502,Nissan,Rogue,2024,S,"$28,420",,Midsize,SUV
2503,Nissan,Rogue,2024,S,"$29,920",,Midsize,SUV
2504,Nissan,Rogue,2024,SL,"$35,270",,Midsize,SUV
2505,Nissan,Rogue,2024,SL,"$36,770",,Midsize,SUV
2506,Nissan,Rogue,2024,SV,"$31,610",,Midsize,SUV
2507,Nissan,Rogue,2024,SV,"$30,110",,Midsize,SUV
2508,Nissan,Sentra,2024,S,"$20,890",,Midsize,Sedan
2509,Nissan,Sentra,2024,SR,"$23,980",,Midsize,Sedan
2510,Nissan,Sentra,2024,SV,"$21,820",,Midsize,Sedan
2511,Nissan,Titan,2024,PRO-4X,"$53,850",,Large,Pickup Truck
2512,Nissan,Titan,2024,Platinum Reserve,"$63,020",,Large,Pickup Truck
2513,Nissan,Titan,2024,Platinum Reserve,"$59,710",,Large,Pickup Truck
2514,Nissan,Titan,2024,SV,"$49,410",,Large,Pickup Truck
2515,Nissan,Titan,2024,SV,"$46,040",,Large,Pickup Truck
2516,Nissan,Titan,2024,SV,"$49,230",,Large,Pickup Truck
2517,Nissan,Titan XD,2024,PRO-4X,"$58,160",,Large,Pickup Truck
2518,Nissan,Titan XD,2024,Platinum Reserve,"$66,110",,Large,Pickup Truck
2519,Nissan,Titan XD,2024,SV,"$52,200",,Large,Pickup Truck
2520,Nissan,Versa,2024,S,"$16,680",,Compact,Sedan
2521,Nissan,Versa,2024,S,"$18,350",,Compact,Sedan
2522,Nissan,Versa,2024,SR,"$20,690",,Compact,Sedan
2523,Nissan,Versa,2024,SV,"$19,970",,Compact,Sedan
2524,Nissan,Z,2024,NISMO,"$65,090",,Compact,Coupe
2525,Nissan,Z,2024,Performance,"$52,310",,Compact,Coupe
2526,Nissan,Z,2024,Performance,"$52,310",,Compact,Coupe
2527,Nissan,Z,2024,Sport,"$42,310",,Compact,Coupe
2528,Nissan,Z,2024,Sport,"$42,310",,Compact,Coupe
2529,Aston Martin,DB11,2023,V8,"$217,000","$190,960",Midsize,Coupe
2530,Aston Martin,DB11,2023,V8 Volante,"$233,200","$205,216",Midsize,Convertible
2531,Aston Martin,DBX707,2023,Base,"$236,000",,Large,SUV
2532,Aston Martin,Vantage,2023,Base,"$148,200",,Compact,Coupe
2533,Aston Martin,Vantage,2023,F1 Edition Roadster,"$187,000",,Compact,Convertible
2534,Aston Martin,Vantage,2023,Roadster,"$159,800",,Compact,Convertible
2535,Aston Martin,Vantage,2023,V12,"$298,200",,Compact,Coupe
2536,Aston Martin,Vantage,2023,V12 Roadster,"$348,700",,Compact,Convertible
2537,Audi,A3,2023,Premium w/40 TFSI,"$35,400","$33,276",Compact,Sedan
2538,Audi,A3,2023,Premium w/40 TFSI,"$37,400","$35,156",Compact,Sedan
2539,Audi,A3,2023,Premium Plus w/40 TFSI,"$38,800","$36,472",Compact,Sedan
2540,Audi,A3,2023,Premium Plus w/40 TFSI,"$40,800","$38,352",Compact,Sedan
2541,Audi,A4,2023,Premium w/40 TFSI,"$40,300","$37,883",Midsize,Sedan
2542,Audi,A4,2023,Premium Plus w/40 TFSI,"$45,400","$42,678",Midsize,Sedan
2543,Audi,A4,2023,Premium Plus S line w/45 TFSI,"$47,000","$44,180",Midsize,Sedan
2544,Audi,A4,2023,Premium S line w/45 TFSI,"$42,400","$39,856",Midsize,Sedan
2545,Audi,A4,2023,Prestige w/40 TFSI,"$50,600","$47,566",Midsize,Sedan
2546,Audi,A4,2023,Prestige S line w/45 TFSI,"$51,300","$48,223",Midsize,Sedan
2547,Audi,A4 allroad,2023,Premium w/45 TFSI,"$45,900","$43,147",Midsize,Wagon
2548,Audi,A4 allroad,2023,Premium Plus w/45 TFSI,"$50,500","$47,471",Midsize,Wagon
2549,Audi,A4 allroad,2023,Prestige w/45 TFSI,"$55,800","$52,454",Midsize,Wagon
2550,Audi,A5,2023,Premium w/40 TFSI,"$44,600","$41,924",Midsize,Hatchback
2551,Audi,A5,2023,Premium Plus w/40 TFSI,"$49,700","$46,719",Midsize,Hatchback
2552,Audi,A5,2023,Premium Plus S line w/45 TFSI,"$51,800","$48,694",Midsize,Coupe
2553,Audi,A5,2023,Premium Plus S line w/45 TFSI,"$59,000","$55,462",Midsize,Convertible
2554,Audi,A5,2023,Premium Plus S line w/45 TFSI,"$51,800","$48,694",Midsize,Hatchback
2555,Audi,A5,2023,Premium S line w/45 TFSI,"$46,700","$43,899",Midsize,Coupe
2556,Audi,A5,2023,Premium S line w/45 TFSI,"$53,900","$50,667",Midsize,Convertible
2557,Audi,A5,2023,Premium S line w/45 TFSI,"$46,700","$43,899",Midsize,Hatchback
2558,Audi,A5,2023,Prestige w/40 TFSI,"$55,000","$51,700",Midsize,Hatchback
2559,Audi,A5,2023,Prestige S line w/45 TFSI,"$55,950","$52,595",Midsize,Coupe
2560,Audi,A5,2023,Prestige S line w/45 TFSI,"$64,000","$60,162",Midsize,Convertible
2561,Audi,A5,2023,Prestige S line w/45 TFSI,"$56,250","$52,876",Midsize,Hatchback
2562,Audi,A6,2023,Premium w/45 TFSI,"$56,900","$53,487",Large,Sedan
2563,Audi,A6,2023,Premium w/55 TFSI,"$60,800","$57,152",Large,Sedan
2564,Audi,A6,2023,Premium Plus w/45 TFSI,"$60,800","$57,154",Large,Sedan
2565,Audi,A6,2023,Premium Plus w/55 TFSI,"$64,700","$60,819",Large,Sedan
2566,Audi,A6,2023,Prestige w/55 TFSI,"$70,500","$66,271",Large,Sedan
2567,Audi,A6 allroad,2023,Premium Plus w/55 TFSI,"$67,900","$63,827",Midsize,Wagon
2568,Audi,A6 allroad,2023,Prestige w/55 TFSI,"$73,400","$68,998",Midsize,Wagon
2569,Audi,A7,2023,Premium w/55 TFSI,"$70,200","$65,988",Large,Sedan
2570,Audi,A7,2023,Premium Plus w/55 TFSI,"$75,350","$70,829",Large,Sedan
2571,Audi,A7,2023,Prestige w/55 TFSI,"$79,350","$74,589",Large,Sedan
2572,Audi,A8,2023,L w/55 TFSI,"$87,800","$82,532",Large,Sedan
2573,Audi,Q3,2023,Premium w/40 TFSI,"$36,800","$34,592",Compact,SUV
2574,Audi,Q3,2023,Premium Plus w/40 TFSI,"$40,100","$37,695",Compact,SUV
2575,Audi,Q3,2023,Premium Plus S line w/45 TFSI,"$42,500","$39,951",Compact,SUV
2576,Audi,Q3,2023,Premium S line w/45 TFSI,"$39,200","$36,848",Compact,SUV
2577,Audi,Q4 Sportback e-tron,2023,Premium w/50,"$58,200","$54,708",Midsize,SUV
2578,Audi,Q4 Sportback e-tron,2023,Premium Plus w/50,"$64,400","$60,536",Midsize,SUV
2579,Audi,Q4 Sportback e-tron,2023,Prestige w/50,"$65,900","$61,947",Midsize,SUV
2580,Audi,Q4 e-tron,2023,Premium w/40,"$49,800","$46,812",Midsize,SUV
2581,Audi,Q4 e-tron,2023,Premium w/50,"$55,200","$51,888",Midsize,SUV
2582,Audi,Q4 e-tron,2023,Premium Plus w/40,"$56,000","$52,640",Midsize,SUV
2583,Audi,Q4 e-tron,2023,Premium Plus w/50,"$61,400","$57,716",Midsize,SUV
2584,Audi,Q4 e-tron,2023,Prestige w/50,"$62,900","$59,127",Midsize,SUV
2585,Audi,Q5,2023,Premium w/40 TFSI,"$44,200","$41,548",Midsize,SUV
2586,Audi,Q5,2023,Premium Plus w/40 TFSI,"$49,400","$46,436",Midsize,SUV
2587,Audi,Q5,2023,Premium Plus S line w/45 TFSI,"$51,900","$48,787",Midsize,SUV
2588,Audi,Q5,2023,Premium Plus S line w/55 TFSI e,"$61,700","$57,999",Midsize,SUV
2589,Audi,Q5,2023,Premium S line w/45 TFSI,"$46,700","$43,899",Midsize,SUV
2590,Audi,Q5,2023,Premium S line w/55 TFSI e,"$57,400","$53,956",Midsize,SUV
2591,Audi,Q5,2023,Prestige w/40 TFSI,"$54,900","$51,607",Midsize,SUV
2592,Audi,Q5,2023,Prestige S line w/45 TFSI,"$57,400","$53,958",Midsize,SUV
2593,Audi,Q5,2023,Prestige S line w/55 TFSI e,"$67,000","$62,980",Midsize,SUV
2594,Audi,Q5 Sportback,2023,Premium Plus S line w/45 TFSI,"$54,600","$51,324",Midsize,SUV
2595,Audi,Q5 Sportback,2023,Premium S line w/45 TFSI,"$51,000","$47,940",Midsize,SUV
2596,Audi,Q5 Sportback,2023,Prestige S line w/45 TFSI,"$59,700","$56,119",Midsize,SUV
2597,Audi,Q7,2023,Premium w/45 TFSI,"$59,200","$55,648",Large,SUV
2598,Audi,Q7,2023,Premium w/55 TFSI,"$64,800","$60,912",Large,SUV
2599,Audi,Q7,2023,Premium Plus w/45 TFSI,"$63,300","$59,503",Large,SUV
3200,Audi,Q7,2023,Premium Plus w/55 TFSI,"$68,400","$64,296",Large,SUV
3201,Audi,Q7,2023,Prestige w/55 TFSI,"$74,400","$69,936",Large,SUV
3202,Audi,Q8,2023,Premium w/55 TFSI,"$72,800","$68,432",Large,SUV
3203,Audi,Q8,2023,Premium Plus w/55 TFSI,"$77,300","$72,663",Large,SUV
3204,Audi,Q8,2023,Prestige w/55 TFSI,"$83,100","$78,115",Large,SUV
3205,Audi,R8,2023,GT,"$249,900","$234,907",Compact,Coupe
3206,Audi,R8,2023,performance,"$158,600","$149,084",Compact,Coupe
3207,Audi,R8,2023,performance,"$209,700","$197,119",Compact,Coupe
3208,Audi,R8,2023,performance Spyder,"$171,000","$160,740",Compact,Convertible
3209,Audi,R8,2023,performance Spyder,"$222,100","$208,775",Compact,Convertible
3210,Audi,RS 3,2023,Base,"$60,900","$57,247",Compact,Sedan
3211,Audi,RS 5,2023,Base,"$77,900","$73,227",Midsize,Coupe
3212,Audi,RS 5,2023,Base,"$78,200","$73,508",Midsize,Hatchback
3213,Audi,RS 6,2023,Base,"$121,900","$114,587",Large,Wagon
3214,Audi,RS 7,2023,Base,"$123,900","$116,467",Large,Sedan
3215,Audi,RS Q8,2023,Base,"$125,800","$118,252",Large,SUV
3216,Audi,RS e-tron GT,2023,Base,"$143,900","$135,267",Large,Sedan
3217,Audi,S3,2023,Premium,"$46,800","$43,992",Compact,Sedan
